dataset,filename,date,year,month,data_var,units,domain_mean,domain_min,domain_max
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2015-2015__m01__NH0_90__grid_1p0.grib,2015-01,2015,1,z,m**2 s**-2,7544.842814900071,5006.61328125,9099.48828125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2015-2015__m02__NH0_90__grid_1p0.grib,2015-02,2015,2,z,m**2 s**-2,7497.083336104244,5358.46875,8824.96875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2015-2015__m03__NH0_90__grid_1p0.grib,2015-03,2015,3,z,m**2 s**-2,7580.561082953668,4997.953125,8841.953125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2015-2015__m04__NH0_90__grid_1p0.grib,2015-04,2015,4,z,m**2 s**-2,7582.922813815218,6164.1640625,8649.9140625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2015-2015__m05__NH0_90__grid_1p0.grib,2015-05,2015,5,z,m**2 s**-2,7592.373796999017,6195.859375,8592.234375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2015-2015__m06__NH0_90__grid_1p0.grib,2015-06,2015,6,z,m**2 s**-2,7570.820834585923,6506.23828125,8682.73828125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2015-2015__m07__NH0_90__grid_1p0.grib,2015-07,2015,7,z,m**2 s**-2,7577.096259765061,6205.0390625,8695.6640625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2015-2015__m08__NH0_90__grid_1p0.grib,2015-08,2015,8,z,m**2 s**-2,7616.1814545489215,6474.42578125,8761.05078125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2015-2015__m09__NH0_90__grid_1p0.grib,2015-09,2015,9,z,m**2 s**-2,7618.805286958287,6359.64453125,8533.01953125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2015-2015__m10__NH0_90__grid_1p0.grib,2015-10,2015,10,z,m**2 s**-2,7575.547585604894,6121.78515625,9009.91015625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2015-2015__m11__NH0_90__grid_1p0.grib,2015-11,2015,11,z,m**2 s**-2,7621.60489507269,5459.29296875,8978.91796875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2015-2015__m12__NH0_90__grid_1p0.grib,2015-12,2015,12,z,m**2 s**-2,7563.420532355884,4874.90625,9108.78125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2016-2016__m01__NH0_90__grid_1p0.grib,2016-01,2016,1,z,m**2 s**-2,7540.214772742909,4747.53125,9165.65625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2016-2016__m02__NH0_90__grid_1p0.grib,2016-02,2016,2,z,m**2 s**-2,7591.175261344767,4988.6171875,9072.7421875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2016-2016__m03__NH0_90__grid_1p0.grib,2016-03,2016,3,z,m**2 s**-2,7535.650026551429,5737.03125,8669.53125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2016-2016__m04__NH0_90__grid_1p0.grib,2016-04,2016,4,z,m**2 s**-2,7571.468148919669,5673.25,8586.5
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2016-2016__m05__NH0_90__grid_1p0.grib,2016-05,2016,5,z,m**2 s**-2,7637.714065737271,6666.19140625,8636.94140625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2016-2016__m06__NH0_90__grid_1p0.grib,2016-06,2016,6,z,m**2 s**-2,7628.610668736598,6330.77734375,8796.40234375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2016-2016__m07__NH0_90__grid_1p0.grib,2016-07,2016,7,z,m**2 s**-2,7632.184548399675,6263.15625,8952.40625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2016-2016__m08__NH0_90__grid_1p0.grib,2016-08,2016,8,z,m**2 s**-2,7623.687772233017,5644.765625,8855.890625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2016-2016__m09__NH0_90__grid_1p0.grib,2016-09,2016,9,z,m**2 s**-2,7647.296518976686,5966.7421875,8733.6171875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2016-2016__m10__NH0_90__grid_1p0.grib,2016-10,2016,10,z,m**2 s**-2,7648.188438217562,5412.296875,8620.796875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2016-2016__m11__NH0_90__grid_1p0.grib,2016-11,2016,11,z,m**2 s**-2,7602.523945665388,5468.6171875,8799.9921875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2016-2016__m12__NH0_90__grid_1p0.grib,2016-12,2016,12,z,m**2 s**-2,7585.79118704895,5231.421875,8983.921875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2017-2017__m01__NH0_90__grid_1p0.grib,2017-01,2017,1,z,m**2 s**-2,7519.347429251377,5348.6015625,8775.9140625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2017-2017__m02__NH0_90__grid_1p0.grib,2017-02,2017,2,z,m**2 s**-2,7516.724220446322,5424.640625,8749.890625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2017-2017__m03__NH0_90__grid_1p0.grib,2017-03,2017,3,z,m**2 s**-2,7535.7594830908565,5515.58203125,8505.33203125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2017-2017__m04__NH0_90__grid_1p0.grib,2017-04,2017,4,z,m**2 s**-2,7553.796991567414,6148.515625,8522.015625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2017-2017__m05__NH0_90__grid_1p0.grib,2017-05,2017,5,z,m**2 s**-2,7597.858757165614,6606.5234375,8544.7734375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2017-2017__m06__NH0_90__grid_1p0.grib,2017-06,2017,6,z,m**2 s**-2,7526.726201735762,6406.9453125,8575.1953125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2017-2017__m07__NH0_90__grid_1p0.grib,2017-07,2017,7,z,m**2 s**-2,7599.962673863802,6249.02734375,8925.90234375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2017-2017__m08__NH0_90__grid_1p0.grib,2017-08,2017,8,z,m**2 s**-2,7595.51563057934,6328.9140625,8558.9140625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2017-2017__m09__NH0_90__grid_1p0.grib,2017-09,2017,9,z,m**2 s**-2,7623.6016125292845,6286.83203125,8611.95703125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2017-2017__m10__NH0_90__grid_1p0.grib,2017-10,2017,10,z,m**2 s**-2,7617.934450121177,6306.26171875,8724.13671875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2017-2017__m11__NH0_90__grid_1p0.grib,2017-11,2017,11,z,m**2 s**-2,7605.682519186676,5886.08203125,8816.83203125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2017-2017__m12__NH0_90__grid_1p0.grib,2017-12,2017,12,z,m**2 s**-2,7625.049660423968,5532.0546875,9013.8046875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2018-2018__m01__NH0_90__grid_1p0.grib,2018-01,2018,1,z,m**2 s**-2,7587.751661635901,5265.64453125,8960.64453125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2018-2018__m02__NH0_90__grid_1p0.grib,2018-02,2018,2,z,m**2 s**-2,7619.474530926947,5112.953125,8831.328125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2018-2018__m03__NH0_90__grid_1p0.grib,2018-03,2018,3,z,m**2 s**-2,7517.607742434177,6016.265625,8653.640625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2018-2018__m04__NH0_90__grid_1p0.grib,2018-04,2018,4,z,m**2 s**-2,7555.329430697077,5972.765625,8729.640625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2018-2018__m05__NH0_90__grid_1p0.grib,2018-05,2018,5,z,m**2 s**-2,7578.452049819445,6006.75,8730.625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2018-2018__m06__NH0_90__grid_1p0.grib,2018-06,2018,6,z,m**2 s**-2,7547.078353947258,6443.7578125,8640.2578125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2018-2018__m07__NH0_90__grid_1p0.grib,2018-07,2018,7,z,m**2 s**-2,7625.497293959611,6111.546875,9086.546875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2018-2018__m08__NH0_90__grid_1p0.grib,2018-08,2018,8,z,m**2 s**-2,7591.8681689728965,6242.37109375,8685.12109375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2018-2018__m09__NH0_90__grid_1p0.grib,2018-09,2018,9,z,m**2 s**-2,7641.292584590704,6408.125,8451.5
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2018-2018__m10__NH0_90__grid_1p0.grib,2018-10,2018,10,z,m**2 s**-2,7600.456215352143,5917.0078125,8895.0078125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2018-2018__m11__NH0_90__grid_1p0.grib,2018-11,2018,11,z,m**2 s**-2,7630.226645606189,5585.1484375,9021.8984375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2018-2018__m12__NH0_90__grid_1p0.grib,2018-12,2018,12,z,m**2 s**-2,7596.754655128843,5661.09765625,9070.97265625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2019-2019__m01__NH0_90__grid_1p0.grib,2019-01,2019,1,z,m**2 s**-2,7545.327965685868,5047.078125,8862.203125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2019-2019__m02__NH0_90__grid_1p0.grib,2019-02,2019,2,z,m**2 s**-2,7578.705617195418,5151.125,8581.625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2019-2019__m03__NH0_90__grid_1p0.grib,2019-03,2019,3,z,m**2 s**-2,7515.021388500516,5317.72265625,8656.84765625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2019-2019__m04__NH0_90__grid_1p0.grib,2019-04,2019,4,z,m**2 s**-2,7559.198378507654,6119.9296875,8599.9296875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2019-2019__m05__NH0_90__grid_1p0.grib,2019-05,2019,5,z,m**2 s**-2,7611.881131811398,6316.06640625,8565.19140625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2019-2019__m06__NH0_90__grid_1p0.grib,2019-06,2019,6,z,m**2 s**-2,7628.884963096322,6363.09375,8637.09375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2019-2019__m07__NH0_90__grid_1p0.grib,2019-07,2019,7,z,m**2 s**-2,7588.542356705058,6123.3125,8675.4375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2019-2019__m08__NH0_90__grid_1p0.grib,2019-08,2019,8,z,m**2 s**-2,7630.4507148057755,6462.22265625,8600.97265625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2019-2019__m09__NH0_90__grid_1p0.grib,2019-09,2019,9,z,m**2 s**-2,7622.822733294799,6375.55078125,8606.55078125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2019-2019__m10__NH0_90__grid_1p0.grib,2019-10,2019,10,z,m**2 s**-2,7614.01822503098,6221.23046875,8840.48046875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2019-2019__m11__NH0_90__grid_1p0.grib,2019-11,2019,11,z,m**2 s**-2,7587.380936353481,5913.6484375,8831.6484375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2019-2019__m12__NH0_90__grid_1p0.grib,2019-12,2019,12,z,m**2 s**-2,7514.766836452175,5341.921875,9174.546875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2020-2020__m01__NH0_90__grid_1p0.grib,2020-01,2020,1,z,m**2 s**-2,7540.601997123051,4726.42578125,8676.17578125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2020-2020__m02__NH0_90__grid_1p0.grib,2020-02,2020,2,z,m**2 s**-2,7537.065698703659,4513.60546875,8900.35546875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2020-2020__m03__NH0_90__grid_1p0.grib,2020-03,2020,3,z,m**2 s**-2,7575.385809855081,5066.7734375,8727.5234375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2020-2020__m04__NH0_90__grid_1p0.grib,2020-04,2020,4,z,m**2 s**-2,7594.349941650278,6158.4296875,8579.8046875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2020-2020__m05__NH0_90__grid_1p0.grib,2020-05,2020,5,z,m**2 s**-2,7643.86352372358,6287.97265625,8471.84765625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2020-2020__m06__NH0_90__grid_1p0.grib,2020-06,2020,6,z,m**2 s**-2,7610.025913214349,6548.55859375,8780.05859375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2020-2020__m07__NH0_90__grid_1p0.grib,2020-07,2020,7,z,m**2 s**-2,7607.2630848871795,6389.04296875,8885.29296875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2020-2020__m08__NH0_90__grid_1p0.grib,2020-08,2020,8,z,m**2 s**-2,7562.056795873916,6365.1484375,8730.5234375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2020-2020__m09__NH0_90__grid_1p0.grib,2020-09,2020,9,z,m**2 s**-2,7627.343641190344,6187.98828125,8652.61328125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2020-2020__m10__NH0_90__grid_1p0.grib,2020-10,2020,10,z,m**2 s**-2,7656.007271580272,6359.828125,8779.703125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2020-2020__m11__NH0_90__grid_1p0.grib,2020-11,2020,11,z,m**2 s**-2,7636.28600940246,5460.796875,9010.296875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2020-2020__m12__NH0_90__grid_1p0.grib,2020-12,2020,12,z,m**2 s**-2,7590.2344290343535,4987.109375,9099.734375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2021-2021__m01__NH0_90__grid_1p0.grib,2021-01,2021,1,z,m**2 s**-2,7575.9813244863535,5311.421875,8980.921875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2021-2021__m02__NH0_90__grid_1p0.grib,2021-02,2021,2,z,m**2 s**-2,7588.804784562947,5319.9453125,8679.8203125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2021-2021__m03__NH0_90__grid_1p0.grib,2021-03,2021,3,z,m**2 s**-2,7572.596142651073,5843.3671875,8656.2421875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2021-2021__m04__NH0_90__grid_1p0.grib,2021-04,2021,4,z,m**2 s**-2,7644.480176172437,6371.64453125,8656.76953125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2021-2021__m05__NH0_90__grid_1p0.grib,2021-05,2021,5,z,m**2 s**-2,7632.367067566695,6491.31640625,8702.69140625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2021-2021__m06__NH0_90__grid_1p0.grib,2021-06,2021,6,z,m**2 s**-2,7584.883157339272,5945.04296875,8766.16796875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2021-2021__m07__NH0_90__grid_1p0.grib,2021-07,2021,7,z,m**2 s**-2,7612.8476870846625,6229.80078125,8863.05078125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2021-2021__m08__NH0_90__grid_1p0.grib,2021-08,2021,8,z,m**2 s**-2,7647.321954559458,6307.37890625,8908.37890625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2021-2021__m09__NH0_90__grid_1p0.grib,2021-09,2021,9,z,m**2 s**-2,7641.143613619517,6351.69921875,8652.69921875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2021-2021__m10__NH0_90__grid_1p0.grib,2021-10,2021,10,z,m**2 s**-2,7630.1294160543375,5850.57421875,8628.57421875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2021-2021__m11__NH0_90__grid_1p0.grib,2021-11,2021,11,z,m**2 s**-2,7598.618133898612,5879.1796875,9070.5546875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2021-2021__m12__NH0_90__grid_1p0.grib,2021-12,2021,12,z,m**2 s**-2,7576.054944247788,5710.9296875,9176.0546875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2022-2022__m01__NH0_90__grid_1p0.grib,2022-01,2022,1,z,m**2 s**-2,7528.952340947447,5419.4921875,8630.9921875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2022-2022__m02__NH0_90__grid_1p0.grib,2022-02,2022,2,z,m**2 s**-2,7570.562464512762,4775.1640625,8795.0390625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2022-2022__m03__NH0_90__grid_1p0.grib,2022-03,2022,3,z,m**2 s**-2,7549.396869728749,5596.54296875,8775.29296875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2022-2022__m04__NH0_90__grid_1p0.grib,2022-04,2022,4,z,m**2 s**-2,7571.962853889914,6300.76953125,8712.14453125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2022-2022__m05__NH0_90__grid_1p0.grib,2022-05,2022,5,z,m**2 s**-2,7585.393998768105,6570.5859375,8637.4609375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2022-2022__m06__NH0_90__grid_1p0.grib,2022-06,2022,6,z,m**2 s**-2,7575.298824364239,6551.7265625,8736.9765625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2022-2022__m07__NH0_90__grid_1p0.grib,2022-07,2022,7,z,m**2 s**-2,7617.095441645352,6299.703125,9034.703125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2022-2022__m08__NH0_90__grid_1p0.grib,2022-08,2022,8,z,m**2 s**-2,7605.669704141926,6552.57421875,8543.32421875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2022-2022__m09__NH0_90__grid_1p0.grib,2022-09,2022,9,z,m**2 s**-2,7599.35930036192,6203.765625,8434.765625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2022-2022__m10__NH0_90__grid_1p0.grib,2022-10,2022,10,z,m**2 s**-2,7637.387215701246,6071.2734375,8963.3984375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2022-2022__m11__NH0_90__grid_1p0.grib,2022-11,2022,11,z,m**2 s**-2,7623.612159376214,4877.29296875,9099.66796875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2022-2022__m12__NH0_90__grid_1p0.grib,2022-12,2022,12,z,m**2 s**-2,7627.174318506463,5931.65234375,9092.77734375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2023-2023__m01__NH0_90__grid_1p0.grib,2023-01,2023,1,z,m**2 s**-2,7586.983756788585,5307.76953125,8834.39453125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2023-2023__m02__NH0_90__grid_1p0.grib,2023-02,2023,2,z,m**2 s**-2,7592.650193328868,5328.890625,8901.015625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2023-2023__m03__NH0_90__grid_1p0.grib,2023-03,2023,3,z,m**2 s**-2,7529.016191143065,5588.09765625,8604.22265625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2023-2023__m04__NH0_90__grid_1p0.grib,2023-04,2023,4,z,m**2 s**-2,7579.613419964335,6198.57421875,8526.82421875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2023-2023__m05__NH0_90__grid_1p0.grib,2023-05,2023,5,z,m**2 s**-2,7628.167724680146,5951.37890625,8488.87890625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2023-2023__m06__NH0_90__grid_1p0.grib,2023-06,2023,6,z,m**2 s**-2,7556.918685609707,6422.7265625,8671.8515625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2023-2023__m07__NH0_90__grid_1p0.grib,2023-07,2023,7,z,m**2 s**-2,7640.4472391049785,6299.28125,8801.40625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2023-2023__m08__NH0_90__grid_1p0.grib,2023-08,2023,8,z,m**2 s**-2,7630.569268549872,6589.00390625,8636.87890625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2023-2023__m09__NH0_90__grid_1p0.grib,2023-09,2023,9,z,m**2 s**-2,7610.047039965643,6234.8515625,8613.3515625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2023-2023__m10__NH0_90__grid_1p0.grib,2023-10,2023,10,z,m**2 s**-2,7568.447883661212,5894.65625,8898.28125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2023-2023__m11__NH0_90__grid_1p0.grib,2023-11,2023,11,z,m**2 s**-2,7564.930179557648,5794.390625,9178.015625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2023-2023__m12__NH0_90__grid_1p0.grib,2023-12,2023,12,z,m**2 s**-2,7587.592222952823,5481.515625,9217.265625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2024-2024__m01__NH0_90__grid_1p0.grib,2024-01,2024,1,z,m**2 s**-2,7526.416672366697,5658.1640625,8810.7890625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2024-2024__m02__NH0_90__grid_1p0.grib,2024-02,2024,2,z,m**2 s**-2,7579.332453923518,5615.09375,8739.84375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2024-2024__m03__NH0_90__grid_1p0.grib,2024-03,2024,3,z,m**2 s**-2,7549.973821073307,6057.43359375,8647.93359375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2024-2024__m04__NH0_90__grid_1p0.grib,2024-04,2024,4,z,m**2 s**-2,7588.347648719285,6438.08203125,8674.58203125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2024-2024__m05__NH0_90__grid_1p0.grib,2024-05,2024,5,z,m**2 s**-2,7608.7463982884465,6543.95703125,8750.95703125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2024-2024__m06__NH0_90__grid_1p0.grib,2024-06,2024,6,z,m**2 s**-2,7574.386352014188,6594.49609375,8611.37109375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2024-2024__m07__NH0_90__grid_1p0.grib,2024-07,2024,7,z,m**2 s**-2,7574.666737862954,6143.03515625,8857.53515625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2024-2024__m08__NH0_90__grid_1p0.grib,2024-08,2024,8,z,m**2 s**-2,7590.624487821227,5753.9609375,8708.0859375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2024-2024__m09__NH0_90__grid_1p0.grib,2024-09,2024,9,z,m**2 s**-2,7618.105185473773,6272.32421875,8704.44921875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2024-2024__m10__NH0_90__grid_1p0.grib,2024-10,2024,10,z,m**2 s**-2,7630.606678876848,5934.73828125,8730.36328125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2024-2024__m11__NH0_90__grid_1p0.grib,2024-11,2024,11,z,m**2 s**-2,7607.003963672118,5677.62890625,8986.12890625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2024-2024__m12__NH0_90__grid_1p0.grib,2024-12,2024,12,z,m**2 s**-2,7574.987638078186,4882.44140625,9071.94140625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2025-2025__m01__NH0_90__grid_1p0.grib,2025-01,2025,1,z,m**2 s**-2,7586.436621749905,5815.12109375,9022.12109375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2025-2025__m02__NH0_90__grid_1p0.grib,2025-02,2025,2,z,m**2 s**-2,7579.121864854853,5205.546875,8697.421875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2025-2025__m03__NH0_90__grid_1p0.grib,2025-03,2025,3,z,m**2 s**-2,7546.780835474994,5835.37890625,8601.37890625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2025-2025__m04__NH0_90__grid_1p0.grib,2025-04,2025,4,z,m**2 s**-2,7584.783468057685,6159.7578125,8746.3828125
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2025-2025__m05__NH0_90__grid_1p0.grib,2025-05,2025,5,z,m**2 s**-2,7592.797345264928,6463.8046875,8641.9296875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2025-2025__m06__NH0_90__grid_1p0.grib,2025-06,2025,6,z,m**2 s**-2,7589.125365391752,6442.08984375,8828.58984375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2025-2025__m07__NH0_90__grid_1p0.grib,2025-07,2025,7,z,m**2 s**-2,7592.147586343191,6128.1484375,8805.8984375
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2025-2025__m08__NH0_90__grid_1p0.grib,2025-08,2025,8,z,m**2 s**-2,7654.669575048671,6351.0546875,8604.5546875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2025-2025__m09__NH0_90__grid_1p0.grib,2025-09,2025,9,z,m**2 s**-2,7640.696596653256,6264.7265625,8603.8515625
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2025-2025__m10__NH0_90__grid_1p0.grib,2025-10,2025,10,z,m**2 s**-2,7642.912540009277,6096.1171875,8795.3671875
z925,cds__era5_pl_monthly__ERA5__reanalysis__z925__925hPa__monthly__2025-2025__m11__NH0_90__grid_1p0.grib,2025-11,2025,11,z,m**2 s**-2,7590.898845996904,5820.14453125,9031.64453125
